topic	word	pos	meaning_zh	chunk	chunk_zh	source_url	source_note	usage_note
语言、交流与理解	accent	n.	口音	speak with a regional accent	说话带地方口音	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	fluent	adj.	流利的	fluent in English	英语流利	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	accurate	adj.	准确的	an accurate translation	准确的翻译	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	meaning	n.	意思；含义	the meaning of a phrase	一个短语的含义	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	context	n.	语境；背景	understand a word in context	结合语境理解词义	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	phrase	n.	短语；词组	a common everyday phrase	一个常见日常短语	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	sentence	n.	句子	write a complete sentence	写一个完整句子	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	explain	v.	解释	explain the problem to someone	向某人解释问题	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	describe	v.	描述	describe what happened	描述发生的事情	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	clarify	v.	澄清；说明得更清楚	clarify what you mean	讲清楚你的意思	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	mention	v.	提到	mention a possible problem	提及一个可能的问题	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	discuss	v.	讨论，直接接对象	discuss the issue with colleagues	与同事讨论这个问题	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	argue	v.	争论；也可指提出论证	argue about money	为钱争吵	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	persuade	v.	说服	persuade someone to join us	说服某人加入我们	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	suggest	v.	建议；提出	suggest taking a break	建议休息一下	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	request	n.	请求	make a polite request	礼貌地提出请求	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	interrupt	v.	打断	interrupt someone mid-sentence	在别人话说一半时打断	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	whisper	v.	低声说；耳语	whisper in someone's ear	在某人耳边低语	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	misunderstand	v.	误解	misunderstand the instructions	误解指令	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	translate	v.	翻译	translate a letter into English	把一封信译成英语	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
语言、交流与理解	interpret	v.	口译；也指理解、解释	interpret for a visitor	为来访者做口译	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	routine	n.	日常固定活动；惯例	a daily routine	日常作息	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	schedule	n.	时间表；日程	a busy schedule	繁忙的日程	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	appointment	n.	预约；约定的会面	make an appointment	预约	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	deadline	n.	截止时间	meet a deadline	按期完成	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	duration	n.	持续时间	the duration of the journey	行程的时长	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	interval	n.	两件事之间的间隔	at regular intervals	每隔固定时间	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	occasion	n.	某次事件或场合	on special occasions	在特殊场合	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	opportunity	n.	机会	an opportunity to learn	学习的机会	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	delay	n.	延误；推迟	a short delay	短暂延误	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	postpone	v.	推迟到以后	postpone the meeting until Friday	把会议推迟到周五	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	cancel	v.	取消	cancel an appointment	取消预约	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	arrange	v.	安排	arrange a time to meet	安排见面时间	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	prioritise	v.	按轻重缓急安排；优先处理	prioritise urgent tasks	优先处理紧急任务	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	prepare	v.	准备	prepare for the next day	为第二天做准备	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	complete	v.	完成	complete a task	完成一项任务	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	daily	adj.	每天的；日常的	daily activities	日常活动	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	weekly	adj.	每周的	a weekly meeting	每周一次的会议	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	regularly	adv.	定期地；经常	exercise regularly	经常锻炼	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	occasionally	adv.	偶尔	occasionally work late	偶尔工作到很晚	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	rarely	adv.	很少	rarely miss a class	很少缺课	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	punctual	adj.	准时的	be punctual for appointments	约见时准时到达	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	temporary	adj.	临时的；暂时的	a temporary arrangement	临时安排	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	permanent	adj.	长期不变的；永久的	a permanent change	永久性的改变	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	immediately	adv.	立即	reply immediately	立即回复	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
时间、安排与日常行动	eventually	adv.	最终；经历一段时间之后	eventually find a solution	最终找到解决办法	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	device	n.	装置；设备	a useful electronic device	一件实用的电子设备	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	appliance	n.	家用电器	household appliances	家用电器	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	plug	n.	插头	pull out the plug	拔出插头	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	socket	n.	插座	a wall socket	墙上的插座	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	cable	n.	电缆；连接线	a charging cable	充电线	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	battery	n.	电池	replace the battery	更换电池	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	switch	n.	开关	turn off the light switch	关掉电灯开关	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	bulb	n.	灯泡；另有植物球茎义	change a light bulb	换灯泡	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	handle	n.	把手	turn the door handle	转动门把手	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	lock	n.	锁	a broken door lock	坏了的门锁	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	key	n.	钥匙	a spare key	备用钥匙	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	container	n.	容器	an airtight container	密封容器	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	lid	n.	盖子	put the lid on	把盖子盖上	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	bucket	n.	水桶；桶	a bucket of water	一桶水	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	brush	n.	刷子	a stiff brush	硬毛刷	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	cloth	n.	擦拭用的布；也指布料	wipe it with a damp cloth	用湿布擦拭	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	sponge	n.	海绵；海绵擦	a kitchen sponge	厨房海绵擦	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	ladder	n.	梯子	climb a ladder	爬梯子	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	hammer	n.	锤子	use a hammer	使用锤子	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	screwdriver	n.	螺丝刀	a small screwdriver	一把小螺丝刀	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	scissors	n. pl.	剪刀	a pair of scissors	一把剪刀	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	tape	n.	胶带；另有录音带义	a roll of adhesive tape	一卷胶带	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	attach	v.	固定；附上	attach a label to the box	把标签贴在箱子上	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	adjust	v.	调整	adjust the height of the chair	调节椅子的高度	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；此项为相关扩展，不声称来自该表的逐词摘录。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
日常物品、工具与操作	replace	v.	替换；更换	replace a worn part	更换磨损的零件	https://www.cambridgeenglish.org/pl/Images/506887-b1-preliminary-vocabulary-list.pdf	主题范围参考 Cambridge B1 Preliminary 2025 公开词表；原表全文可检出此词形。中文义项与搭配由工作区整理，非真题原句；B1 是参考来源的级别，不是收录上限。	
科学研究与证据	research	n.	系统性研究，通常不可数	carry out research into memory	开展关于记忆的研究	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	一般说 some research 或 a research project，不用 a research 表示一次研究。
科学研究与证据	hypothesis	n.	有待检验的假设	test a hypothesis	检验一个假设	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	experiment	n.	实验	design a controlled experiment	设计一项对照实验	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	observation	n.	观察；观察所得的记录	make careful observations	进行仔细观察并记录	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	sample	n.	样本；抽取的一部分	a representative sample	有代表性的样本	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	participant	n.	参与者	recruit participants for a study	招募研究参与者	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	variable	n.	会发生变化的量或因素	control the relevant variables	控制相关变量	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	data	n.	数据；用于分析的信息	collect data from several sources	从几个来源收集数据	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	evidence	n.	证据，通常不可数	provide evidence for a claim	为一个说法提供证据	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	表达一项证据时可用 a piece of evidence。
科学研究与证据	finding	n.	研究发现；常用复数	report the main findings	报告主要研究结果	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	analysis	n.	分析	a detailed analysis of the results	对结果的详细分析	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	methodology	n.	研究所用方法的体系与原则	explain the research methodology	说明研究方法体系	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
科学研究与证据	procedure	n.	操作程序；步骤	follow a standard procedure	遵循标准程序	https://www.oxfordlearnersdictionaries.com/topic/scientific-research	话题组织参考 Oxford 公开主题词典；词形在本地 Oxford 3000/5000 索引中可检出。中文义项、搭配和用法提示为工作区编写，不是原题摘录或量化高频排名。	
